ts,x,y,z
2025-09-28T05:32:05.393000Z,-0.305,0.854,-0.366
2025-09-28T05:32:05.394000Z,-0.305,0.854,-0.366
2025-09-28T05:32:05.900000Z,-1.404,0.671,1.099
2025-09-28T05:32:05.904000Z,-1.404,0.671,1.099
2025-09-28T05:32:06.358000Z,-0.427,0.916,-0.61
2025-09-28T05:32:06.944000Z,-0.488,0.854,-0.305
2025-09-28T05:32:07.395000Z,0.122,0.854,-0.244
2025-09-28T05:32:07.396000Z,0.122,0.854,-0.244
2025-09-28T05:32:08.032000Z,-0.427,0.854,-0.366
2025-09-28T05:32:08.033000Z,-0.427,0.854,-0.366
2025-09-28T05:32:08.674000Z,-0.427,0.793,-0.305
2025-09-28T05:32:09.174000Z,-0.183,0.854,-0.488
2025-09-28T05:32:09.177000Z,-0.183,0.854,-0.488
2025-09-28T05:32:09.600000Z,0.488,0.854,-0.793
2025-09-28T05:32:10.006000Z,-0.549,0.854,-0.366
2025-09-28T05:32:10.453000Z,-0.488,0.671,0.977
2025-09-28T05:32:11.077000Z,-0.427,0.854,-0.427
2025-09-28T05:32:11.626000Z,-0.366,0.793,-0.244
2025-09-28T05:32:11.629000Z,-0.366,0.793,-0.244
2025-09-28T05:32:12.050000Z,-0.244,0.854,-0.61
2025-09-28T05:32:12.453000Z,-0.183,0.854,-0.305
2025-09-28T05:32:12.477000Z,-0.183,0.854,-0.305
2025-09-28T05:32:12.967000Z,-0.793,0.671,0.793
2025-09-28T05:32:12.968000Z,-0.793,0.671,0.793
2025-09-28T05:32:13.474000Z,-0.183,0.854,-0.366
2025-09-28T05:32:13.475000Z,-0.183,0.854,-0.366
2025-09-28T05:32:13.880000Z,-0.061,0.793,-0.244
2025-09-28T05:32:13.884000Z,-0.061,0.793,-0.244
2025-09-28T05:32:14.379000Z,-0.244,0.793,-0.244
2025-09-28T05:32:14.900000Z,-0.671,0.916,-0.427
2025-09-28T05:32:14.916000Z,-0.671,0.916,-0.427
2025-09-28T05:32:15.324000Z,-0.366,0.854,-0.427
2025-09-28T05:32:16.333000Z,-0.244,0.854,-0.305
2025-09-28T05:32:16.334000Z,-0.244,0.854,-0.305
2025-09-28T05:32:16.700000Z,-0.183,0.793,-0.366
2025-09-28T05:32:17.398000Z,-0.183,0.854,-0.488
2025-09-28T05:32:17.725000Z,-0.549,0.854,-0.366
2025-09-28T05:32:17.729000Z,-0.549,0.854,-0.366
2025-09-28T05:32:18.037000Z,-0.244,0.854,-0.366
2025-09-28T05:32:18.398000Z,-0.061,0.854,-0.488
2025-09-28T05:32:19.432000Z,-0.061,0.854,-0.549
2025-09-28T05:32:19.878000Z,-0.61,0.793,0.0
2025-09-28T05:32:20.338000Z,0.305,0.793,-0.549
2025-09-28T05:32:20.908000Z,-0.61,0.854,-0.183
2025-09-28T05:32:20.937000Z,-0.61,0.854,-0.183
2025-09-28T05:32:21.313000Z,-0.488,0.854,-0.244
2025-09-28T05:32:21.646000Z,0.488,0.854,-0.488
2025-09-28T05:32:22.594000Z,-0.244,0.854,-0.366
2025-09-28T05:32:22.596000Z,-0.244,0.854,-0.366
2025-09-28T05:32:22.972000Z,-0.183,0.854,-0.366
2025-09-28T05:32:22.973000Z,-0.183,0.854,-0.366
2025-09-28T05:32:23.395000Z,-0.488,0.854,-0.244
2025-09-28T05:32:23.876000Z,1.16,0.793,-0.549
2025-09-28T05:32:24.238000Z,0.0,0.854,-0.549
2025-09-28T05:32:24.240000Z,0.0,0.854,-0.549
2025-09-28T05:32:24.997000Z,-0.977,0.793,0.0
2025-09-28T05:32:25.311000Z,-0.366,0.793,-0.061
2025-09-28T05:32:25.668000Z,-0.122,0.854,-0.305
2025-09-28T05:32:26.192000Z,-0.305,0.854,-0.488
2025-09-28T05:32:26.578000Z,-0.305,0.854,-0.305
2025-09-28T05:32:26.579000Z,-0.305,0.854,-0.305
2025-09-28T05:32:27.002000Z,-0.122,0.854,-0.305
2025-09-28T05:32:27.004000Z,-0.122,0.854,-0.305
2025-09-28T05:32:27.810000Z,-0.183,0.854,-0.366
2025-09-28T05:32:27.811000Z,-0.183,0.854,-0.366
2025-09-28T05:32:28.228000Z,-0.244,0.854,-0.427
2025-09-28T05:32:28.230000Z,-0.244,0.854,-0.427
2025-09-28T05:32:28.627000Z,-0.366,0.854,-0.488
2025-09-28T05:32:29.069000Z,-0.183,0.854,-0.305
2025-09-28T05:32:29.073000Z,-0.183,0.854,-0.305
2025-09-28T05:32:29.467000Z,-0.366,0.854,-0.427
2025-09-28T05:32:29.469000Z,-0.366,0.854,-0.427
2025-09-28T05:32:30.596000Z,-0.122,0.854,-0.427
2025-09-28T05:32:30.913000Z,-0.244,0.854,-0.427
2025-09-28T05:32:31.265000Z,0.122,0.916,-0.854
2025-09-28T05:32:31.608000Z,-0.061,0.854,-0.305
2025-09-28T05:32:32.513000Z,-0.244,0.854,-0.427
2025-09-28T05:32:32.834000Z,-0.061,0.854,-0.488
2025-09-28T05:32:32.877000Z,-0.061,0.854,-0.488
2025-09-28T05:32:33.547000Z,-0.183,0.854,-0.488
2025-09-28T05:32:33.859000Z,-0.366,0.793,-0.366
2025-09-28T05:32:33.867000Z,-0.366,0.793,-0.366
2025-09-28T05:32:34.564000Z,-0.305,0.854,-0.305
2025-09-28T05:32:34.899000Z,-0.305,0.854,-0.427
2025-09-28T05:32:34.909000Z,-0.305,0.854,-0.427
2025-09-28T05:32:35.383000Z,-0.183,0.854,-0.305
2025-09-28T05:32:35.384000Z,-0.183,0.854,-0.305
2025-09-28T05:32:35.813000Z,-0.427,0.854,-0.183
2025-09-28T05:32:36.214000Z,-0.366,0.854,-0.427
2025-09-28T05:32:36.623000Z,-0.244,0.854,-0.366
2025-09-28T05:32:36.626000Z,-0.244,0.854,-0.366
2025-09-28T05:32:37.126000Z,-0.305,0.854,-0.305
2025-09-28T05:32:37.602000Z,-0.244,0.854,-0.366
2025-09-28T05:32:38.149000Z,-0.305,0.854,-0.366
2025-09-28T05:32:38.672000Z,-0.366,0.854,-0.305
2025-09-28T05:32:39.080000Z,-0.305,0.854,-0.305
2025-09-28T05:32:39.081000Z,-0.305,0.854,-0.305
2025-09-28T05:32:40.125000Z,-0.244,0.854,-0.305
2025-09-28T05:32:40.146000Z,-0.244,0.854,-0.305
2025-09-28T05:32:40.511000Z,-0.305,0.854,-0.366
2025-09-28T05:32:41.133000Z,-0.244,0.854,-0.366
2025-09-28T05:32:41.135000Z,-0.244,0.854,-0.366
2025-09-28T05:32:41.482000Z,-0.244,0.854,-0.305
2025-09-28T05:32:42.433000Z,-0.366,0.854,-0.427
2025-09-28T05:32:42.437000Z,-0.366,0.854,-0.427
2025-09-28T05:32:42.851000Z,-0.244,0.854,-0.427
2025-09-28T05:32:43.235000Z,-0.366,0.854,-0.305
2025-09-28T05:32:43.600000Z,-0.183,0.854,-0.366
2025-09-28T05:32:43.615000Z,-0.183,0.854,-0.366
2025-09-28T05:32:44.368000Z,-0.244,0.854,-0.427
2025-09-28T05:32:44.372000Z,-0.244,0.854,-0.427
2025-09-28T05:32:44.688000Z,-0.305,0.854,-0.305
2025-09-28T05:32:44.689000Z,-0.305,0.854,-0.305
2025-09-28T05:32:47.486000Z,-0.366,0.854,-0.366
2025-09-28T05:32:47.844000Z,-0.244,0.854,-0.366
2025-09-28T05:32:48.171000Z,-0.305,0.854,-0.366
2025-09-28T05:32:48.178000Z,-0.305,0.854,-0.366
2025-09-28T05:32:48.529000Z,-0.244,0.854,-0.366
2025-09-28T05:32:48.551000Z,-0.244,0.854,-0.366
2025-09-28T05:32:48.878000Z,-0.244,0.854,-0.366
2025-09-28T05:32:49.185000Z,-0.244,0.854,-0.305
2025-09-28T05:32:49.214000Z,-0.244,0.854,-0.305
2025-09-28T05:32:49.734000Z,-0.305,0.854,-0.366
2025-09-28T05:32:50.102000Z,-0.305,0.854,-0.366
2025-09-28T05:32:50.129000Z,-0.305,0.854,-0.366
2025-09-28T05:32:50.436000Z,-0.244,0.854,-0.366
2025-09-28T05:32:50.462000Z,-0.244,0.854,-0.366
2025-09-28T05:32:50.769000Z,-0.305,0.854,-0.366
2025-09-28T05:32:50.801000Z,-0.305,0.854,-0.366
2025-09-28T05:32:51.078000Z,-0.244,0.854,-0.305
2025-09-28T05:32:51.132000Z,-0.244,0.854,-0.305
2025-09-28T05:32:51.392000Z,-0.305,0.854,-0.366
2025-09-28T05:32:51.479000Z,-0.305,0.854,-0.366
2025-09-28T05:32:51.872000Z,-0.244,0.854,-0.366
2025-09-28T05:32:52.249000Z,-0.305,0.854,-0.366
2025-09-28T05:32:52.689000Z,-0.244,0.854,-0.366
2025-09-28T05:32:53.030000Z,-0.305,0.854,-0.366
2025-09-28T05:32:53.474000Z,-0.305,0.793,-0.366
2025-09-28T05:32:53.475000Z,-0.305,0.793,-0.366
2025-09-28T05:32:53.799000Z,-0.305,0.854,-0.366
2025-09-28T05:32:53.814000Z,-0.305,0.854,-0.366
2025-09-28T05:32:54.136000Z,-0.244,0.854,-0.366
2025-09-28T05:32:54.651000Z,-0.244,0.854,-0.366
2025-09-28T05:32:55.097000Z,-0.305,0.854,-0.366
2025-09-28T05:32:55.725000Z,-0.305,0.854,-0.366
2025-09-28T05:32:56.184000Z,-0.366,0.854,-0.366
2025-09-28T05:32:56.812000Z,-0.244,0.793,-0.366
2025-09-28T05:32:56.947000Z,-0.305,0.854,-0.366
2025-09-28T05:32:57.168000Z,-0.244,0.793,-0.366
2025-09-28T05:32:57.328000Z,-0.366,0.854,-0.366
2025-09-28T05:32:57.538000Z,-0.244,0.854,-0.366
2025-09-28T05:32:57.765000Z,-0.244,0.793,-0.366
2025-09-28T05:32:58.134000Z,-0.244,0.793,-0.366
2025-09-28T05:32:58.339000Z,-0.244,0.854,-0.366
2025-09-28T05:32:58.485000Z,-0.244,0.854,-0.366
2025-09-28T05:32:58.664000Z,-0.366,0.854,-0.427
2025-09-28T05:32:58.866000Z,-0.244,0.854,-0.366
2025-09-28T05:32:59.427000Z,-0.244,0.854,-0.366
2025-09-28T05:32:59.689000Z,-0.366,0.854,-0.427
2025-09-28T05:33:00.034000Z,-0.305,0.854,-0.427
2025-09-28T05:33:00.080000Z,-0.244,0.854,-0.366
2025-09-28T05:33:00.379000Z,-0.244,0.854,-0.366
2025-09-28T05:33:00.426000Z,-0.305,0.854,-0.427
2025-09-28T05:33:00.697000Z,-0.305,0.793,-0.366
2025-09-28T05:33:00.753000Z,-0.244,0.854,-0.366
2025-09-28T05:33:01.040000Z,-0.366,0.854,-0.366
2025-09-28T05:33:01.099000Z,-0.305,0.793,-0.366
2025-09-28T05:33:01.406000Z,-0.244,0.854,-0.305
2025-09-28T05:33:01.411000Z,-0.366,0.854,-0.366
2025-09-28T05:33:01.773000Z,-0.244,0.854,-0.305
2025-09-28T05:33:02.381000Z,-0.366,0.854,-0.366
2025-09-28T05:33:02.382000Z,-0.366,0.854,-0.366
2025-09-28T05:33:02.699000Z,-0.244,0.854,-0.366
2025-09-28T05:33:02.737000Z,-0.244,0.854,-0.366
2025-09-28T05:33:03.043000Z,-0.305,0.854,-0.366
2025-09-28T05:33:03.051000Z,-0.305,0.854,-0.366
2025-09-28T05:33:03.854000Z,-0.305,0.854,-0.366
2025-09-28T05:33:03.857000Z,-0.305,0.854,-0.366
2025-09-28T05:33:04.179000Z,-0.366,0.854,-0.366
2025-09-28T05:33:04.187000Z,-0.366,0.854,-0.366
2025-09-28T05:33:04.884000Z,-0.244,0.854,-0.305
2025-09-28T05:33:05.236000Z,-0.305,0.854,-0.366
2025-09-28T05:33:05.237000Z,-0.305,0.854,-0.366
2025-09-28T05:33:05.935000Z,-0.305,0.854,-0.366
2025-09-28T05:33:06.363000Z,-0.305,0.854,-0.305
2025-09-28T05:33:06.929000Z,-0.305,0.854,-0.427
2025-09-28T05:33:06.934000Z,-0.305,0.854,-0.427
2025-09-28T05:33:07.285000Z,-0.183,0.854,-0.366
2025-09-28T05:33:07.607000Z,-0.366,0.854,-0.366
2025-09-28T05:33:07.618000Z,-0.366,0.854,-0.366
2025-09-28T05:33:08.037000Z,-0.244,0.854,-0.366
2025-09-28T05:33:08.627000Z,-0.305,0.854,-0.366
2025-09-28T05:33:08.998000Z,-0.244,0.854,-0.366
2025-09-28T05:33:09.003000Z,-0.244,0.854,-0.366
2025-09-28T05:33:09.393000Z,-0.366,0.854,-0.366
2025-09-28T05:33:10.413000Z,-0.244,0.854,-0.366
2025-09-28T05:33:10.415000Z,-0.244,0.854,-0.366
2025-09-28T05:33:10.747000Z,-0.305,0.854,-0.366
2025-09-28T05:33:11.322000Z,-0.244,0.854,-0.366
2025-09-28T05:33:11.329000Z,-0.244,0.854,-0.366
2025-09-28T05:33:11.842000Z,-0.305,0.854,-0.366
2025-09-28T05:33:11.845000Z,-0.305,0.854,-0.366
2025-09-28T05:33:12.251000Z,-0.244,0.854,-0.366
2025-09-28T05:33:12.712000Z,-0.305,0.854,-0.366
2025-09-28T05:33:13.093000Z,-0.305,0.854,-0.366
2025-09-28T05:33:13.710000Z,-0.244,0.854,-0.366
2025-09-28T05:33:14.142000Z,-0.305,0.854,-0.427
2025-09-28T05:33:15.021000Z,-0.244,0.854,-0.305
2025-09-28T05:33:15.026000Z,-0.244,0.854,-0.305
2025-09-28T05:33:15.398000Z,-0.305,0.854,-0.427
2025-09-28T05:33:15.753000Z,-0.366,0.854,-0.366
2025-09-28T05:33:15.755000Z,-0.366,0.854,-0.366
2025-09-28T05:33:16.374000Z,-0.244,0.854,-0.366
2025-09-28T05:33:16.766000Z,-0.244,0.854,-0.366
2025-09-28T05:33:17.198000Z,-0.305,0.854,-0.366
2025-09-28T05:33:17.637000Z,-0.183,0.854,-0.366
2025-09-28T05:33:17.643000Z,-0.183,0.854,-0.366
2025-09-28T05:33:18.224000Z,-0.305,0.854,-0.427
2025-09-28T05:33:18.320000Z,-0.305,0.854,-0.427
2025-09-28T05:33:18.653000Z,-0.183,0.854,-0.366
2025-09-28T05:33:19.212000Z,-0.366,0.793,-0.366
2025-09-28T05:33:19.214000Z,-0.366,0.793,-0.366
2025-09-28T05:33:19.622000Z,-0.244,0.854,-0.366
2025-09-28T05:33:20.053000Z,-0.305,0.854,-0.366
2025-09-28T05:33:21.064000Z,-0.183,0.854,-0.366
2025-09-28T05:33:21.067000Z,-0.183,0.854,-0.366
2025-09-28T05:33:21.448000Z,-0.183,0.854,-0.427
2025-09-28T05:33:21.456000Z,-0.183,0.854,-0.427
2025-09-28T05:33:22.344000Z,-0.305,0.854,-0.305
2025-09-28T05:33:22.345000Z,-0.305,0.854,-0.305
2025-09-28T05:33:22.669000Z,-0.244,0.854,-0.366
2025-09-28T05:33:22.670000Z,-0.244,0.854,-0.366
2025-09-28T05:33:23.007000Z,-0.244,0.854,-0.366
2025-09-28T05:33:23.326000Z,-0.305,0.854,-0.366
2025-09-28T05:33:23.335000Z,-0.305,0.854,-0.366
2025-09-28T05:33:23.738000Z,-0.305,0.854,-0.427
2025-09-28T05:33:23.739000Z,-0.305,0.854,-0.427
2025-09-28T05:33:24.152000Z,-0.305,0.854,-0.366
2025-09-28T05:33:24.159000Z,-0.305,0.854,-0.366
2025-09-28T05:33:24.998000Z,-0.244,0.854,-0.427
2025-09-28T05:33:25.000000Z,-0.244,0.854,-0.427
2025-09-28T05:33:25.563000Z,-0.305,0.854,-0.366
2025-09-28T05:33:25.877000Z,-0.244,0.854,-0.366
2025-09-28T05:33:26.600000Z,-0.244,0.854,-0.366
2025-09-28T05:33:26.957000Z,-0.244,0.916,-0.427
2025-09-28T05:33:27.627000Z,-0.305,0.854,-0.366
2025-09-28T05:33:28.032000Z,-0.305,0.854,-0.366
2025-09-28T05:33:28.682000Z,-0.488,0.854,-0.366
2025-09-28T05:33:29.051000Z,-0.305,0.854,-0.366
2025-09-28T05:33:29.488000Z,-0.183,0.854,-0.366
2025-09-28T05:33:29.899000Z,-0.122,0.916,-0.671
2025-09-28T05:33:29.919000Z,-0.122,0.916,-0.671
2025-09-28T05:33:30.730000Z,0.244,0.854,-0.488
2025-09-28T05:33:31.061000Z,-0.488,0.854,-0.061
2025-09-28T05:33:31.500000Z,-0.244,0.854,-0.427
2025-09-28T05:33:31.503000Z,-0.244,0.854,-0.427
2025-09-28T05:33:31.909000Z,-1.526,0.793,0.427
2025-09-28T05:33:32.038000Z,-1.526,0.793,0.427
2025-09-28T05:33:32.371000Z,0.183,0.854,-0.671
2025-09-28T05:33:32.373000Z,0.183,0.854,-0.671
2025-09-28T05:33:32.993000Z,0.0,0.854,-0.732
2025-09-28T05:33:33.540000Z,-0.854,0.854,-0.122
2025-09-28T05:33:33.541000Z,-0.854,0.854,-0.122
2025-09-28T05:33:33.966000Z,-0.244,1.038,-1.099
2025-09-28T05:33:33.969000Z,-0.244,1.038,-1.099
2025-09-28T05:33:34.362000Z,0.122,0.793,-0.305
2025-09-28T05:33:34.365000Z,0.122,0.793,-0.305
2025-09-28T05:33:34.780000Z,-1.709,0.671,0.793
2025-09-28T05:33:35.188000Z,1.16,0.916,-0.916
2025-09-28T05:33:36.362000Z,-0.427,0.916,-0.732
2025-09-28T05:33:36.363000Z,-0.427,0.916,-0.732
2025-09-28T05:33:36.709000Z,-0.488,0.854,-0.427
2025-09-28T05:33:36.710000Z,-0.488,0.854,-0.427
2025-09-28T05:33:37.029000Z,-0.061,0.732,0.183
2025-09-28T05:33:37.039000Z,-0.061,0.732,0.183
2025-09-28T05:33:37.346000Z,-0.244,0.854,-0.305
2025-09-28T05:33:37.372000Z,-0.244,0.854,-0.305
2025-09-28T05:33:38.142000Z,0.0,0.854,-0.488
2025-09-28T05:33:38.668000Z,-0.549,0.854,-0.366
2025-09-28T05:33:38.669000Z,-0.549,0.854,-0.366
2025-09-28T05:33:39.095000Z,0.0,0.854,-0.305
2025-09-28T05:33:39.553000Z,-0.366,0.793,-0.122
2025-09-28T05:33:40.097000Z,-0.732,0.854,-0.244
2025-09-28T05:33:40.100000Z,-0.732,0.854,-0.244
2025-09-28T05:33:40.563000Z,-0.305,0.854,-0.305
2025-09-28T05:33:41.128000Z,-0.061,0.854,-0.549
2025-09-28T05:33:41.130000Z,-0.061,0.854,-0.549
2025-09-28T05:33:41.656000Z,-0.305,0.854,-0.366
2025-09-28T05:33:42.153000Z,-0.183,0.854,-0.488
2025-09-28T05:33:42.592000Z,-0.366,0.854,-0.305
2025-09-28T05:33:42.594000Z,-0.366,0.854,-0.305
2025-09-28T05:33:42.996000Z,-0.183,0.854,-0.305
2025-09-28T05:33:43.394000Z,-0.244,0.854,-0.427
2025-09-28T05:33:43.786000Z,-0.244,0.793,-0.366
2025-09-28T05:33:44.352000Z,-0.305,0.854,-0.244
2025-09-28T05:33:44.832000Z,-0.244,0.854,-0.427
2025-09-28T05:33:45.684000Z,-0.183,0.854,-0.366
2025-09-28T05:33:46.242000Z,-0.305,0.854,-0.366
2025-09-28T05:33:46.662000Z,-0.366,0.793,-0.305
2025-09-28T05:33:47.071000Z,-0.183,0.854,-0.427
2025-09-28T05:33:47.487000Z,-0.366,0.854,-0.366
2025-09-28T05:33:47.991000Z,-0.366,0.854,-0.366
2025-09-28T05:33:48.008000Z,-0.366,0.854,-0.366
2025-09-28T05:33:48.496000Z,-0.244,0.854,-0.366
2025-09-28T05:33:48.500000Z,-0.244,0.854,-0.366
2025-09-28T05:33:48.922000Z,-0.244,0.854,-0.366
2025-09-28T05:33:49.369000Z,-0.244,0.793,-0.366
2025-09-28T05:33:49.370000Z,-0.244,0.793,-0.366
2025-09-28T05:33:50.419000Z,-0.244,0.854,-0.427
2025-09-28T05:33:50.935000Z,-0.305,0.854,-0.366
2025-09-28T05:33:51.316000Z,-0.244,0.854,-0.366
2025-09-28T05:33:51.639000Z,-0.305,0.854,-0.366
2025-09-28T05:33:52.033000Z,-0.244,0.854,-0.366
2025-09-28T05:33:52.391000Z,-0.183,0.854,-0.366
2025-09-28T05:33:52.413000Z,-0.183,0.854,-0.366
2025-09-28T05:33:53.202000Z,-0.183,0.854,-0.366
2025-09-28T05:33:53.203000Z,-0.183,0.854,-0.366
2025-09-28T05:33:53.621000Z,-0.305,0.854,-0.366
2025-09-28T05:33:53.627000Z,-0.305,0.854,-0.366
2025-09-28T05:33:54.251000Z,-0.244,0.793,-0.305
2025-09-28T05:33:54.652000Z,-0.305,0.854,-0.366
2025-09-28T05:33:54.654000Z,-0.305,0.854,-0.366
2025-09-28T05:33:55.056000Z,-0.244,0.854,-0.366
2025-09-28T05:33:55.057000Z,-0.244,0.854,-0.366
2025-09-28T05:33:55.462000Z,-0.244,0.793,-0.305
2025-09-28T05:33:55.463000Z,-0.244,0.793,-0.305
2025-09-28T05:33:55.928000Z,-0.366,0.793,-0.366
2025-09-28T05:33:56.485000Z,-0.244,0.854,-0.366
2025-09-28T05:33:56.901000Z,-0.366,0.854,-0.366
2025-09-28T05:33:57.928000Z,-0.366,0.854,-0.366
2025-09-28T05:33:57.932000Z,-0.366,0.854,-0.366
2025-09-28T05:33:58.383000Z,-0.244,0.854,-0.366
2025-09-28T05:33:59.074000Z,-0.305,0.854,-0.366
2025-09-28T05:33:59.409000Z,-0.244,0.854,-0.366
2025-09-28T05:33:59.416000Z,-0.244,0.854,-0.366
2025-09-28T05:33:59.883000Z,-0.305,0.854,-0.427
2025-09-28T05:34:00.442000Z,-0.305,0.854,-0.366
2025-09-28T05:34:00.997000Z,-0.183,0.854,-0.305
2025-09-28T05:34:01.001000Z,-0.183,0.854,-0.305
2025-09-28T05:34:01.329000Z,-0.305,0.854,-0.366
2025-09-28T05:34:01.350000Z,-0.305,0.854,-0.366
2025-09-28T05:34:01.690000Z,-0.244,0.854,-0.366
2025-09-28T05:34:01.696000Z,-0.244,0.854,-0.366
2025-09-28T05:34:02.275000Z,-0.366,0.854,-0.366
2025-09-28T05:34:02.762000Z,-0.305,0.854,-0.366
2025-09-28T05:34:03.265000Z,-0.244,0.854,-0.366
2025-09-28T05:34:03.654000Z,-0.305,0.854,-0.366
2025-09-28T05:34:03.656000Z,-0.305,0.854,-0.366
2025-09-28T05:34:04.078000Z,-0.244,0.854,-0.305
2025-09-28T05:34:04.127000Z,-0.244,0.854,-0.305
2025-09-28T05:34:04.489000Z,-0.244,0.854,-0.366
2025-09-28T05:34:04.490000Z,-0.244,0.854,-0.366
2025-09-28T05:34:05.524000Z,-0.366,0.854,-0.366
2025-09-28T05:34:05.862000Z,-0.183,0.793,-0.366
2025-09-28T05:34:05.881000Z,-0.183,0.793,-0.366
2025-09-28T05:34:06.474000Z,-0.305,0.854,-0.366
2025-09-28T05:34:07.625000Z,-0.244,0.854,-0.366
2025-09-28T05:34:07.959000Z,-0.244,0.854,-0.366
2025-09-28T05:34:07.964000Z,-0.244,0.854,-0.366
2025-09-28T05:34:08.321000Z,-0.366,0.854,-0.366
2025-09-28T05:34:08.653000Z,-0.244,0.854,-0.366
2025-09-28T05:34:08.662000Z,-0.244,0.854,-0.366
2025-09-28T05:34:08.988000Z,-0.122,0.793,-0.366
2025-09-28T05:34:09.001000Z,-0.122,0.793,-0.366
2025-09-28T05:34:09.312000Z,-0.305,0.854,-0.366
2025-09-28T05:34:09.317000Z,-0.305,0.854,-0.366
2025-09-28T05:34:10.016000Z,-0.244,0.854,-0.366
2025-09-28T05:34:10.020000Z,-0.244,0.854,-0.366
2025-09-28T05:34:10.467000Z,-0.244,0.854,-0.305
2025-09-28T05:34:10.468000Z,-0.244,0.854,-0.305
2025-09-28T05:34:10.979000Z,-0.305,0.854,-0.366
2025-09-28T05:34:11.437000Z,-0.183,0.854,-0.427
2025-09-28T05:34:11.490000Z,-0.183,0.854,-0.427
2025-09-28T05:34:11.873000Z,-0.244,0.854,-0.366
2025-09-28T05:34:12.220000Z,-0.305,0.793,-0.366
2025-09-28T05:34:12.891000Z,-0.244,0.854,-0.366
2025-09-28T05:34:12.897000Z,-0.244,0.854,-0.366
2025-09-28T05:34:13.315000Z,-0.366,0.854,-0.366
2025-09-28T05:34:13.930000Z,-0.305,0.854,-0.366
2025-09-28T05:34:15.994000Z,-0.244,0.854,-0.366
2025-09-28T05:34:16.628000Z,-0.366,0.854,-0.427
2025-09-28T05:34:16.629000Z,-0.366,0.854,-0.427
2025-09-28T05:34:16.942000Z,-0.244,0.854,-0.305
2025-09-28T05:34:16.991000Z,-0.244,0.854,-0.305
2025-09-28T05:34:17.304000Z,-0.244,0.854,-0.366
2025-09-28T05:34:17.653000Z,-0.244,0.854,-0.366
2025-09-28T05:34:18.107000Z,-0.244,0.854,-0.366
2025-09-28T05:34:18.460000Z,-0.244,0.854,-0.366
2025-09-28T05:34:18.912000Z,-0.305,0.854,-0.366
2025-09-28T05:34:19.226000Z,-0.305,0.854,-0.427
2025-09-28T05:34:19.229000Z,-0.305,0.854,-0.427
2025-09-28T05:34:19.575000Z,-0.244,0.854,-0.366
2025-09-28T05:34:20.025000Z,-0.183,0.854,-0.366
2025-09-28T05:34:20.354000Z,-0.366,0.854,-0.305
2025-09-28T05:34:20.706000Z,-0.244,0.854,-0.366
2025-09-28T05:34:21.216000Z,-0.183,0.854,-0.366
2025-09-28T05:34:21.544000Z,-0.305,0.854,-0.366
2025-09-28T05:34:21.963000Z,-0.305,0.854,-0.427
2025-09-28T05:34:22.520000Z,-0.183,0.793,-0.427
2025-09-28T05:34:22.898000Z,-0.305,0.793,-0.305
2025-09-28T05:34:23.375000Z,-0.244,0.854,-0.305
2025-09-28T05:34:23.920000Z,-0.183,0.854,-0.366
2025-09-28T05:34:23.922000Z,-0.183,0.854,-0.366
2025-09-28T05:34:24.493000Z,-0.366,0.854,-0.366
2025-09-28T05:34:24.963000Z,-0.244,0.854,-0.366
2025-09-28T05:34:25.599000Z,-0.366,0.854,-0.366
2025-09-28T05:34:26.034000Z,-0.305,0.916,-0.366
2025-09-28T05:34:26.652000Z,-0.244,0.854,-0.366
2025-09-28T05:34:26.654000Z,-0.244,0.854,-0.366
2025-09-28T05:34:27.227000Z,-0.305,0.854,-0.427
2025-09-28T05:34:27.669000Z,-0.305,0.793,-0.366
2025-09-28T05:34:28.232000Z,-0.244,0.854,-0.305
2025-09-28T05:34:28.557000Z,-0.366,0.854,-0.366
2025-09-28T05:34:28.565000Z,-0.366,0.854,-0.366
2025-09-28T05:34:29.422000Z,-0.244,0.793,-0.366
2025-09-28T05:34:29.432000Z,-0.244,0.793,-0.366
2025-09-28T05:34:29.748000Z,-0.244,0.854,-0.305
2025-09-28T05:34:29.760000Z,-0.244,0.854,-0.305
2025-09-28T05:34:30.128000Z,-0.366,0.793,-0.305
2025-09-28T05:34:30.159000Z,-0.366,0.793,-0.305
2025-09-28T05:34:30.596000Z,-0.366,0.854,-0.305
2025-09-28T05:34:30.604000Z,-0.366,0.854,-0.305
2025-09-28T05:34:31.328000Z,-0.244,0.854,-0.366
2025-09-28T05:34:31.703000Z,-0.305,0.854,-0.366
2025-09-28T05:34:32.345000Z,-0.122,0.854,-0.366
2025-09-28T05:34:32.349000Z,-0.122,0.854,-0.366
2025-09-28T05:34:32.794000Z,-0.305,0.854,-0.366
2025-09-28T05:34:33.523000Z,-0.122,0.854,-0.427
2025-09-28T05:34:34.045000Z,-0.427,0.854,-0.366
2025-09-28T05:34:34.437000Z,-0.305,0.854,-0.366
2025-09-28T05:34:34.445000Z,-0.305,0.854,-0.366
2025-09-28T05:34:34.940000Z,-0.244,0.854,-0.366
2025-09-28T05:34:35.551000Z,-0.244,0.793,-0.305
2025-09-28T05:34:36.024000Z,-0.305,0.854,-0.366
2025-09-28T05:34:36.475000Z,-0.305,0.854,-0.305
2025-09-28T05:34:36.840000Z,-0.183,0.854,-0.366
2025-09-28T05:34:37.206000Z,-0.366,0.854,-0.427
2025-09-28T05:34:37.569000Z,-0.183,0.793,-0.305
